director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,profit,total
Tom Schulman,30.0,95.0,45.0,George Hamilton,578.0,3559990,Comedy,Kristy Swanson,8 Heads in a Duffel Bag,8005,1363,http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1,49.0,English,USA,R,3000000,1997,5.3,1.85,417,559990,3559990
Terrence Malick,112.0,94.0,0.0,Stuart Margolin,820.0,47644514,Drama,Sam Shepard,Days of Heaven,37594,1618,http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1,181.0,English,USA,PG,3000000,1978,8.0,1.85,0,44644514,47644514
Jill Sprecher,79.0,104.0,11.0,Rob McElhenney,11000.0,3287435,Drama,Matthew McConaughey,Thirteen Conversations About One Thing,8603,12250,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,115.0,English,USA,R,4500000,2001,7.1,1.85,430,-1212565,3287435
Darren Stein,49.0,87.0,18.0,Judy Greer,3000.0,3071947,Comedy,Julie Benz,Jawbreaker,18711,9555,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,183.0,English,USA,R,3500000,1999,5.4,1.85,0,-428053,3071947
Julian Schnabel,42.0,108.0,232.0,Michael Wincott,10000.0,2961991,Biography,Gary Oldman,Basquiat,15885,11459,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,78.0,English,USA,R,3300000,1996,6.9,1.85,0,-338009,2961991
Noah Baumbach,345.0,86.0,387.0,Grace Gummer,962.0,4063238,Comedy,Greta Gerwig,Frances Ha,43982,2260,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139.0,English,USA,R,47644514,2012,7.4,1.85,11000,-43581276,4063238
Gavin Hood,152.0,94.0,151.0,Nambitha Mpumlwana,113.0,2912363,Crime,Terry Pheto,Tsotsi,25063,278,http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1,177.0,Zulu,UK,R,3000000,2005,7.3,2.35,0,-87637,2912363
George Gallo,23.0,89.0,269.0,Joe Howard,489.0,2223990,Comedy,Eddie Griffin,DysFunktional Family,761,539,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,14.0,English,USA,R,3000000,2003,6.6,1.85,26,-776010,2223990
Kevin Smith,254.0,102.0,0.0,Haley Joel Osment,40000.0,1821983,Comedy,Johnny Depp,Tusk,31089,43810,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,261.0,English,USA,R,3000000,2014,5.4,2.35,20000,-1178017,1821983
Chan-wook Park,305.0,120.0,0.0,Ji-tae Yu,717.0,2181290,Drama,Min-sik Choi,Oldboy,356181,852,http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1,809.0,Korean,South Korea,R,3000000,2003,8.4,2.35,43000,-818710,2181290
David Nixon,19.0,110.0,13.0,Michael Bolten,439.0,2848578,Drama,Robyn Lively,Letters to God,3942,1567,http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1,65.0,English,USA,PG,3500000,2010,6.3,1.78,0,-651422,2848578
Jason Eisener,272.0,86.0,59.0,Robb Wells,694.0,703002,Action,Gregory Smith,Hobo with a Shotgun,37495,1249,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,230.0,English,Canada,Not Rated,3000000,2011,6.1,2.35,37000,-2296998,703002
Matthew Bright,65.0,102.0,9.0,Dan Hedaya,904.0,47644514,Comedy,Bokeem Woodbine,Freeway,22246,1663,http://www.imdb.com/title/tt0116361/?ref_=fn_tt_tt_1,196.0,English,USA,R,3000000,1996,6.9,1.85,0,44644514,47644514
Andrea Arnold,248.0,123.0,121.0,Harry Treadaway,13000.0,373060,Drama,Michael Fassbender,Fish Tank,47385,13636,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,112.0,English,UK,Not Rated,47644514,2009,7.3,1.33,0,-47271454,373060
Whit Stillman,152.0,99.0,89.0,Megalyn Echikunwoke,962.0,1007535,Comedy,Greta Gerwig,Damsels in Distress,7625,2452,http://www.imdb.com/title/tt1667307/?ref_=fn_tt_tt_1,54.0,English,USA,PG-13,47644514,2011,5.7,1.85,0,-46636979,1007535
Leslye Headland,156.0,87.0,21.0,Adam Scott,4000.0,418268,Comedy,Kirsten Dunst,Bachelorette,37156,8353,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129.0,English,USA,R,3000000,2012,5.3,2.35,0,-2581732,418268
Tim Heidecker,82.0,93.0,78.0,William Atherton,536.0,200803,Comedy,Michael Gross,Tim and Eric's Billion Dollar Movie,7988,1467,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71.0,English,USA,R,3000000,2012,5.3,1.78,0,-2799197,200803
Marco Kreuzpaintner,40.0,98.0,7.0,Kostja Ullmann,289.0,95016,Comedy,Alicja Bachleda,Summer Storm,11074,362,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,56.0,German,Germany,R,2700000,2004,7.4,1.85,442,-2604984,95016
Deon Taylor,63.0,88.0,26.0,Betsy Russell,487.0,143000,Horror,Matt Cohen,Chain Letter,4122,1495,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1,48.0,English,USA,R,5000000,2009,4.1,2.35,0,-4857000,143000
Jason Alexander,20.0,97.0,700.0,Patti LuPone,599.0,39852,Comedy,Gretchen Mol,Just Looking,1238,1030,http://www.imdb.com/title/tt0162236/?ref_=fn_tt_tt_1,25.0,English,USA,R,3000000,1999,6.7,1.85,117,-2960148,39852
Xavier Gens,174.0,122.0,87.0,Lauren German,2000.0,22000,Drama,Michael Biehn,The Divide,30511,4920,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1,226.0,English,Germany,R,3000000,2011,5.8,2.35,0,-2978000,22000
Conor McPherson,90.0,86.0,0.0,Iben Hjejle,767.0,128937,Drama,Aidan Quinn,The Eclipse,2437,975,http://www.imdb.com/title/tt1346961/?ref_=fn_tt_tt_1,31.0,English,Ireland,R,47644514,2009,6.2,1.85,580,-47515577,128937
Philip Zlotorynski,14.0,80.0,0.0,Darren Keefe Reiher,231.0,47644514,Comedy,Neil Hopkins,My Big Fat Independent Movie,1257,313,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,24.0,English,USA,R,3000000,2005,3.3,1.78,48,44644514,47644514
David Wain,98.0,83.0,136.0,Amy Poehler,3000.0,47644514,Comedy,Christopher Meloni,They Came Together,16987,7191,http://www.imdb.com/title/tt2398249/?ref_=fn_tt_tt_1,85.0,English,USA,R,47644514,2014,5.5,1.85,0,0,47644514
Craig Moss,29.0,80.0,19.0,Ashley Martin,319.0,47644514,Comedy,French Stewart,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,2978,845,http://www.imdb.com/title/tt2417650/?ref_=fn_tt_tt_1,13.0,English,USA,R,3000000,2013,2.6,1.85,2000,44644514,47644514
Michael Jai White,23.0,90.0,2000.0,Alex Meraz,2000.0,47644514,Action,Michael Jai White,Never Back Down 2: The Beatdown,13599,3666,http://www.imdb.com/title/tt1754264/?ref_=fn_tt_tt_1,30.0,English,USA,R,3000000,2011,5.8,1.85,6000,44644514,47644514
John Boorman,87.0,92.0,128.0,Angie Dickinson,756.0,47644514,Crime,Lee Marvin,Point Blank,13640,2715,http://www.imdb.com/title/tt0062138/?ref_=fn_tt_tt_1,128.0,English,USA,Approved,3000000,1967,7.4,2.35,3000,44644514,47644514
Brian Caunter,11.0,94.0,0.0,Stacy Keach,854.0,47644514,Action,Mike Starr,Chicago Overcoat,706,1989,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14.0,English,USA,R,3000000,2009,6.2,1.78,229,44644514,47644514
Chris D'Arienzo,34.0,95.0,7.0,Cybill Shepherd,2000.0,47644514,Comedy,Judy Greer,Barry Munday,3443,3648,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,20.0,English,USA,R,47644514,2010,5.9,1.85,480,0,47644514
Walter Salles,71.0,113.0,179.0,Matheus Nachtergaele,119.0,5595428,Drama,Fernanda Montenegro,Central Station,28951,167,http://www.imdb.com/title/tt0140888/?ref_=fn_tt_tt_1,257.0,Portuguese,Brazil,R,2900000,1998,8.0,2.35,0,2695428,5595428
Frank Capra,21.0,136.0,964.0,Glenn Ford,931.0,47644514,Comedy,Ann-Margret,Pocketful of Miracles,4313,2167,http://www.imdb.com/title/tt0055312/?ref_=fn_tt_tt_1,40.0,English,USA,Approved,2900000,1961,7.3,2.35,612,44744514,47644514
Susan Seidelman,35.0,105.0,39.0,Michael Nouri,267.0,3123749,Comedy,Dyan Cannon,Boynton Beach Club,746,1231,http://www.imdb.com/title/tt0439478/?ref_=fn_tt_tt_1,27.0,English,USA,R,1500000,2005,6.5,1.85,88,1623749,3123749
Alexandre Aja,251.0,89.0,192.0,Maïwenn,447.0,3645438,Horror,Cécile De France,High Tension,55040,923,http://www.imdb.com/title/tt0338095/?ref_=fn_tt_tt_1,539.0,French,France,Unrated,2200000,2003,6.8,2.35,0,1445438,3645438
Leon Ford,57.0,90.0,18.0,Patrick Brammall,130.0,47644514,Comedy,Maeve Dermody,Griff the Invisible,4173,362,http://www.imdb.com/title/tt1509803/?ref_=fn_tt_tt_1,32.0,English,Australia,PG-13,47644514,2010,6.1,1.85,0,0,47644514
Hank Braxtan,14.0,89.0,6.0,Gregory Cruz,679.0,47644514,Action,Q'orianka Kilcher,Unnatural,859,964,http://www.imdb.com/title/tt3551400/?ref_=fn_tt_tt_1,17.0,English,USA,R,3000000,2015,4.0,2.35,369,44644514,47644514
Craig Brewer,159.0,116.0,153.0,Paula Jai Parker,275.0,22201636,Crime,Isaac Hayes,Hustle & Flow,33567,727,http://www.imdb.com/title/tt0410097/?ref_=fn_tt_tt_1,206.0,English,USA,R,8000000,2005,7.4,1.85,0,14201636,22201636
Billy Wilder,181.0,120.0,0.0,Joe E. Brown,105.0,25000000,Comedy,Nehemiah Persoff,Some Like It Hot,175196,527,http://www.imdb.com/title/tt0053291/?ref_=fn_tt_tt_1,350.0,English,USA,Not Rated,2883848,1959,8.3,1.66,10000,22116152,25000000
John Carl Buechler,110.0,88.0,152.0,Terry Kiser,935.0,19170001,Horror,Kane Hodder,Friday the 13th Part VII: The New Blood,21359,1855,http://www.imdb.com/title/tt0095179/?ref_=fn_tt_tt_1,270.0,English,USA,R,2800000,1988,5.3,1.85,0,16370001,19170001
Victor Fleming,213.0,102.0,149.0,Terry,695.0,22202612,Adventure,Margaret Hamilton,The Wizard of Oz,291875,2509,http://www.imdb.com/title/tt0032138/?ref_=fn_tt_tt_1,533.0,English,USA,Passed,2800000,1939,8.1,1.37,14000,19402612,22202612
Mel Brooks,129.0,106.0,0.0,Peter Boyle,1000.0,86300000,Comedy,Madeline Kahn,Young Frankenstein,112671,2703,http://www.imdb.com/title/tt0072431/?ref_=fn_tt_tt_1,315.0,English,USA,PG,2800000,1974,8.0,1.85,14000,83500000,86300000
George A. Romero,280.0,95.0,0.0,Shawn Roberts,569.0,952620,Horror,Megan Park,Diary of the Dead,40800,1797,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1,332.0,English,USA,R,2000000,2007,5.7,1.85,0,-1047380,952620
Rajkumar Hirani,15.0,144.0,124.0,Sanjay Dutt,464.0,47644514,Comedy,Vidya Balan,Lage Raho Munna Bhai,27569,1761,http://www.imdb.com/title/tt0456144/?ref_=fn_tt_tt_1,106.0,Hindi,India,PG-13,120000000,2006,8.2,2.35,349,-72355486,47644514
Victor Nunez,61.0,113.0,9.0,Patricia Richardson,402.0,9054736,Drama,Peter Fonda,Ulee's Gold,5744,787,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,57.0,English,USA,R,2700000,1997,7.1,1.66,381,6354736,9054736
Carroll Ballard,33.0,118.0,19.0,Kelly Reno,481.0,47644514,Adventure,Teri Garr,The Black Stallion,8856,681,http://www.imdb.com/title/tt0078872/?ref_=fn_tt_tt_1,90.0,English,USA,G,2700000,1979,7.4,1.85,0,44944514,47644514
Thorbjørn Christoffersen,2.0,90.0,0.0,Frank Hvam,122.0,47644514,Action,Iben Hjejle,Journey to Saturn,1828,197,http://www.imdb.com/title/tt1095423/?ref_=fn_tt_tt_1,6.0,Danish,Denmark,Not Rated,47644514,2008,5.7,1.85,77,0,47644514
John Ford,27.0,109.0,673.0,Cesar Romero,756.0,47644514,Adventure,Lee Marvin,Donovan's Reef,5786,1949,http://www.imdb.com/title/tt0057007/?ref_=fn_tt_tt_1,65.0,English,USA,Not Rated,2686585,1963,6.9,1.85,573,44957929,47644514
Victor Fleming,9.0,122.0,149.0,Esther Williams,760.0,47644514,Drama,Spencer Tracy,A Guy Named Joe,1553,2555,http://www.imdb.com/title/tt0035959/?ref_=fn_tt_tt_1,27.0,English,USA,Passed,2627000,1943,7.0,1.37,116,45017514,47644514
Mel Brooks,121.0,93.0,0.0,David Huddleston,1000.0,119500000,Comedy,Madeline Kahn,Blazing Saddles,95294,4701,http://www.imdb.com/title/tt0071230/?ref_=fn_tt_tt_1,363.0,English,USA,R,2600000,1974,7.8,2.35,12000,116900000,119500000
Joseph Zito,166.0,97.0,17.0,Tom Everett,158.0,32600000,Horror,Judie Aronson,Friday the 13th: The Final Chapter,29488,467,http://www.imdb.com/title/tt0087298/?ref_=fn_tt_tt_1,326.0,English,USA,R,1800000,1984,5.9,1.85,0,30800000,32600000
Pawel Pawlikowski,269.0,82.0,84.0,Agata Trzebuchowska,88.0,3826455,Drama,Joanna Kulig,Ida,34643,205,http://www.imdb.com/title/tt2718492/?ref_=fn_tt_tt_1,123.0,Polish,Poland,PG-13,47644514,2013,7.4,1.33,17000,-43818059,3826455
James Ivory,29.0,140.0,133.0,Denholm Elliott,443.0,3130592,Drama,Rupert Graves,Maurice,10755,1269,http://www.imdb.com/title/tt0093512/?ref_=fn_tt_tt_1,69.0,English,UK,R,2600000,1987,7.8,1.66,963,530592,3130592
Nacho Vigalondo,173.0,66.0,76.0,Nacho Vigalondo,123.0,38108,Horror,Karra Elejalde,Timecrimes,40878,239,http://www.imdb.com/title/tt0480669/?ref_=fn_tt_tt_1,124.0,Spanish,Spain,R,2600000,2007,7.2,1.85,0,-2561892,38108
Tony Giglio,66.0,100.0,6.0,Nick Searcy,331.0,47644514,Horror,Brianna Brown,Timber Falls,5012,1082,http://www.imdb.com/title/tt0857295/?ref_=fn_tt_tt_1,47.0,English,USA,R,2600000,2007,5.3,1.85,254,45044514,47644514
Stanley Donen,169.0,103.0,134.0,Debbie Reynolds,804.0,47644514,Comedy,Rita Moreno,Singin' in the Rain,150020,2510,http://www.imdb.com/title/tt0045152/?ref_=fn_tt_tt_1,568.0,English,USA,Approved,2540800,1952,8.3,1.37,0,45103714,47644514
Michael Tiddes,129.0,86.0,89.0,Alanna Ubach,713.0,40041683,Comedy,Essence Atkins,A Haunted House,34620,3421,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107.0,English,USA,R,2500000,2013,5.1,1.85,0,37541683,40041683
Dinesh D'Souza,30.0,87.0,67.0,Zackary Steven Graham,871.0,33349949,Documentary,Barack Obama,2016: Obama's America,9010,1111,http://www.imdb.com/title/tt2247692/?ref_=fn_tt_tt_1,199.0,English,USA,PG,2500000,2012,5.1,1.85,0,30849949,33349949
Tom Hanks,75.0,149.0,15000.0,Charlize Theron,15000.0,25809813,Comedy,Tom Hanks,That Thing You Do!,50311,28713,http://www.imdb.com/title/tt0117887/?ref_=fn_tt_tt_1,212.0,English,USA,PG,26000000,1996,6.9,1.37,0,-190187,25809813
Tommy Lee Wallace,162.0,98.0,24.0,Dan O'Herlihy,381.0,14400000,Horror,Tom Atkins,Halloween III: Season of the Witch,28589,684,http://www.imdb.com/title/tt0085636/?ref_=fn_tt_tt_1,532.0,English,USA,R,2500000,1982,4.6,2.35,0,11900000,14400000
Don Taylor,74.0,98.0,11.0,M. Emmet Walsh,595.0,47644514,Action,Roddy McDowall,Escape from the Planet of the Apes,23546,2373,http://www.imdb.com/title/tt0067065/?ref_=fn_tt_tt_1,92.0,English,USA,G,2500000,1971,6.3,2.35,819,45144514,47644514
Martin Ritt,65.0,112.0,58.0,Melvyn Douglas,617.0,47644514,Drama,Patricia Neal,Hud,15277,1141,http://www.imdb.com/title/tt0057163/?ref_=fn_tt_tt_1,120.0,English,USA,Approved,2500000,1963,7.9,2.35,1000,45144514,47644514
Leslie Small,26.0,75.0,15.0,La'Princess Jackson,1000.0,32230907,Comedy,David Jason Perez,Kevin Hart: Let Me Explain,6062,1385,http://www.imdb.com/title/tt2609912/?ref_=fn_tt_tt_1,30.0,English,USA,R,2500000,2013,6.7,1.85,0,29730907,32230907
Gus Van Sant,63.0,104.0,835.0,Udo Kier,18000.0,6401336,Drama,Keanu Reeves,My Own Private Idaho,36996,19923,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,153.0,English,USA,R,2500000,1991,7.1,1.78,0,3901336,6401336
Zach Braff,205.0,102.0,0.0,Michael Weston,625.0,26781723,Comedy,Armando Riesco,Garden State,187595,1655,http://www.imdb.com/title/tt0333766/?ref_=fn_tt_tt_1,978.0,English,USA,R,2500000,2004,7.6,2.35,0,24281723,26781723
Richard Linklater,121.0,105.0,0.0,Hans Weingartner,15.0,5400000,Drama,Hanno Pöschl,Before Sunrise,183288,36,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,395.0,English,USA,R,2500000,1995,8.1,1.85,22000,2900000,5400000
Alison Maclean,74.0,107.0,7.0,Samantha Morton,745.0,1282084,Drama,Billy Crudup,Jesus' Son,6221,2125,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,87.0,English,USA,R,2500000,1999,7.0,2.35,500,-1217916,1282084
Alice Wu,54.0,96.0,13.0,Ato Essandoh,643.0,1186323,Comedy,Joan Chen,Saving Face,7776,1396,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1,84.0,English,USA,R,47644514,2004,7.6,1.85,774,-46458191,1186323
Sarah Gavron,80.0,101.0,34.0,Christopher Simpson,56.0,1094998,Drama,Satish Kaushik,Brick Lane,2560,150,http://www.imdb.com/title/tt0940585/?ref_=fn_tt_tt_1,29.0,English,UK,PG-13,47644514,2007,6.7,2.35,430,-46549516,1094998
Jake Schreier,252.0,89.0,14.0,Joshua Ormond,902.0,3325638,Comedy,Frank Langella,Robot & Frank,52509,1980,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84.0,English,USA,PG-13,2500000,2012,7.1,2.35,13000,825638,3325638
Isabel Coixet,72.0,106.0,148.0,Julian Richings,900.0,395592,Drama,Sarah Polley,My Life Without Me,21202,2972,http://www.imdb.com/title/tt0314412/?ref_=fn_tt_tt_1,134.0,English,Spain,R,2000000,2003,7.6,1.85,0,-1604408,395592
James Ponsoldt,220.0,95.0,53.0,Jennifer Jason Leigh,8000.0,6851969,Comedy,Shailene Woodley,The Spectacular Now,105591,10040,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178.0,English,USA,R,2500000,2013,7.1,2.35,10000,4351969,6851969
Larry Charles,197.0,101.0,119.0,Tal Bachman,334.0,12995673,Comedy,Bill Maher,Religulous,52286,338,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,345.0,English,USA,R,2500000,2008,7.7,1.78,24000,10495673,12995673
Joshua Tickell,14.0,112.0,9.0,Sheryl Crow,860.0,173783,Documentary,Larry David,Fuel,578,1252,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,34.0,English,USA,Not Rated,2500000,2008,7.6,1.85,588,-2326217,173783
Michael D. Sellers,18.0,100.0,0.0,Carly Schroeder,640.0,71904,Comedy,Katharine Ross,Eye of the Dolphin,806,1491,http://www.imdb.com/title/tt0465407/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,2500000,2006,5.7,1.85,140,-2428096,71904
Reed Cowan,28.0,80.0,0.0,Emily Pearson,191.0,99851,Documentary,Dustin Lance Black,8: The Mormon Proposition,1138,210,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,30.0,English,USA,R,2500000,2010,7.1,1.78,0,-2400149,99851
James Dodson,22.0,106.0,8.0,Anupam Kher,611.0,115504,Comedy,Larry Miller,The Other End of the Line,4820,1739,http://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1,26.0,English,UK,PG-13,14000000,2008,6.2,2.35,0,-13884496,115504
Stefan Ruzowitzky,62.0,103.0,24.0,Rüdiger Vogler,127.0,5725,Horror,Benno Fürmann,Anatomy,10220,163,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,110.0,German,Germany,R,8400000,2000,6.1,2.35,560,-8394275,5725
Alex Rivera,47.0,90.0,8.0,Jacob Vargas,426.0,75727,Drama,Leonor Varela,Sleep Dealer,5699,862,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,40.0,Spanish,USA,PG-13,2500000,2008,5.9,1.85,0,-2424273,75727
James Gunn,238.0,96.0,571.0,Rainn Wilson,2000.0,322157,Comedy,Linda Cardellini,Super,61787,4590,http://www.imdb.com/title/tt1512235/?ref_=fn_tt_tt_1,203.0,English,USA,R,2500000,2010,6.8,1.85,19000,-2177843,322157
Benni Diez,95.0,87.0,2.0,Cecilia Pillado,968.0,47644514,Comedy,Clifton Collins Jr.,Stung,3119,3157,http://www.imdb.com/title/tt3300572/?ref_=fn_tt_tt_1,23.0,English,Germany,Not Rated,2500000,2015,5.0,2.35,0,45144514,47644514
Spike Lee,28.0,120.0,0.0,Harry Lennix,1000.0,5731103,Drama,Bernie Mac,Get on the Bus,4100,5963,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,35.0,English,USA,R,2400000,1996,6.8,1.85,352,3331103,5731103
Robby Henson,25.0,101.0,9.0,Max Ryan,973.0,978908,Drama,Marc Blucas,Thr3e,4057,2306,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,90.0,English,Poland,PG-13,2400000,2006,5.1,2.35,250,-1421092,978908
Mike Judge,121.0,84.0,406.0,Patrick Fischler,586.0,438653,Adventure,Anthony 'Citric' Campos,Idiocracy,108052,1490,http://www.imdb.com/title/tt0387808/?ref_=fn_tt_tt_1,434.0,English,USA,R,47644514,2006,6.6,1.85,79000,-47205861,438653
Shane Meadows,172.0,101.0,222.0,Joseph Gilgun,1000.0,327919,Crime,Stephen Graham,This Is England,99177,3282,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1,192.0,English,UK,Unrated,1500000,2006,7.7,1.85,11000,-1172081,327919
Dominic Burns,20.0,101.0,15.0,Sean Pertwee,844.0,47644514,Comedy,Julian Glover,Alien Uprising,2753,3132,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,82.0,English,UK,R,2500000,2012,3.1,2.35,0,45144514,47644514
George Sidney,8.0,101.0,24.0,Basil Rathbone,675.0,47644514,Comedy,Esther Williams,Bathing Beauty,1079,1627,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1,28.0,English,USA,Passed,2361000,1944,6.5,1.37,144,45283514,47644514
Carmen Marron,8.0,105.0,29.0,Aimee Garcia,847.0,178739,Drama,Jossara Jinaro,Go for It!,1015,1668,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,2450000,2011,3.9,1.85,566,-2271261,178739
Tim McCanlies,15.0,97.0,23.0,Michael O'Neill,982.0,565592,Comedy,Ethan Embry,"Dancer, Texas Pop. 81",2189,2580,http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1,63.0,English,USA,PG,47644514,1998,6.8,1.85,500,-47078922,565592
George Sidney,14.0,108.0,24.0,Ava Gardner,960.0,47644514,Drama,Agnes Moorehead,Show Boat,3538,2329,http://www.imdb.com/title/tt0044030/?ref_=fn_tt_tt_1,46.0,English,USA,Approved,2295429,1951,7.0,1.33,438,45349085,47644514
Mario Van Peebles,12.0,95.0,535.0,Cinda McCain,1000.0,27012,Drama,Tom Skerritt,Redemption Road,440,3586,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1,9.0,English,USA,PG-13,47644514,2010,5.9,2.35,279,-47617502,27012
Steve Miner,235.0,91.0,49.0,Dana Kimmell,72.0,36200000,Horror,Richard Brooker,Friday the 13th Part III,31952,174,http://www.imdb.com/title/tt0083972/?ref_=fn_tt_tt_1,372.0,English,USA,R,4000000,1982,5.7,2.35,0,32200000,36200000
Danny Steinmann,160.0,92.0,13.0,Melanie Kinnaman,42.0,21300000,Horror,Tiffany Helm,Friday the 13th: A New Beginning,22521,170,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1,342.0,English,USA,R,2200000,1985,4.7,1.85,1000,19100000,21300000
Michael Landon Jr.,18.0,117.0,84.0,Louise Fletcher,861.0,379643,Drama,Henry Thomas,The Last Sin Eater,1573,2161,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,29.0,English,USA,PG-13,2200000,2007,5.9,1.85,285,-1820357,379643
Tay Garnett,7.0,119.0,10.0,Greer Garson,509.0,47644514,Drama,Jessica Tandy,The Valley of Decision,1314,1490,http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1,29.0,English,USA,Passed,2160000,1945,7.5,1.37,68,45484514,47644514
Jon Knautz,95.0,90.0,10.0,Daniel Kash,371.0,47644514,Action,Rachel Skarsten,Jack Brooks: Monster Slayer,5187,558,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,46.0,English,Canada,R,2500000,2007,6.0,1.85,870,45144514,47644514
William Wyler,97.0,172.0,355.0,Teresa Wright,749.0,23650000,Drama,Myrna Loy,The Best Years of Our Lives,40359,1941,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235.0,English,USA,Not Rated,2100000,1946,8.1,1.37,0,21550000,23650000
Larry Clark,76.0,115.0,184.0,Nick Stahl,730.0,510092,Biography,Kelli Garner,Bully,29424,3293,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1,336.0,English,USA,R,47644514,2001,7.0,1.85,0,-47134422,510092
Petter Næss,67.0,89.0,16.0,Per Christian Ellefsen,117.0,313436,Comedy,Jørgen Langhelle,Elling,12244,155,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,95.0,Norwegian,Norway,R,15500000,2001,7.6,1.85,0,-15186564,313436
Jaume Balagueró,252.0,78.0,57.0,Pablo Rosso,120.0,47644514,Horror,Manuela Velasco,[Rec],131462,145,http://www.imdb.com/title/tt1038988/?ref_=fn_tt_tt_1,374.0,Spanish,Spain,R,1500000,2007,7.5,1.85,15000,46144514,47644514
Terence Young,167.0,115.0,92.0,Daniela Bianchi,559.0,24800000,Action,Robert Shaw,From Russia with Love,89403,1456,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1,358.0,English,UK,Approved,2000000,1963,7.5,1.37,0,22800000,24800000
